GameNumber,PlayerName,Country,Score,SecondaryScore
68,Terry Milyard,United States of America,1760,0.9583
68,Aleksandrs Goba,Latvia,1755,0.9589
68,Sergio Travieso,Spain,1700,0.9651
68,Neil Foot,United Kingdom,1660,0.9609
68,André Gonçalves,Brazil,1625,0.9588
68,#906893,Ukraine,1620,0.9585
68,Michael Freelove,United States of America,1600,0.9583
68,Mark Clulow,South Africa,1600,0.9583
68,Jack Dunning,United Kingdom,1575,1
68,#385226,United States of America,1575,0.9589
68,Jonna Sorsa,Finland,1550,0.9665
68,Evan Haithcock,Canada,1550,0.9619
68,Zachary Blonder,United States of America,1550,0.9597
68,#461497,United States of America,1550,0.9596
68,#526886,United States of America,1550,0.9595
68,Nikola Grujicic,Serbia,1550,0.9592
68,#866776,United Kingdom,1550,0.959
68,Laszlo Csaba,Romania,1550,0.9588
68,#885989,France,1550,0.9584
68,Bruno Merola,Brazil,1550,0.9584
68,Chris de Jong,Netherlands,1550,0.9584
68,Jason Moore,United States of America,1550,0.9583
68,#967592,United States of America,1550,0.9583
68,Paulo Guerra,Portugal,1550,0.9583
68,Domenic Amato,United States of America,1550,0.9583
68,#155541,United Kingdom,1550,0.9583
68,Charles Moon,United States of America,1500,0.9585
68,Paul Richards,United States of America,1480,0.9605
68,#641387,Switzerland,1430,0.9595
68,#780299,Poland,1275,0.9585
68,#734124,Germany,1250,0.9583
68,#542759,United Kingdom,1200,0.9598
68,#159475,United States of America,1200,0.9597
68,#270791,United States of America,1200,0.9596
68,Michael Baker,United States of America,1200,0.959
68,#210935,Canada,1200,0.9587
68,Diana Barragan,United States of America,1200,0.9586
68,#554322,United States of America,1200,0.9584
68,#503211,United States of America,1200,0.9583
68,#279610,United States of America,1140,0.9647
68,#397109,United Kingdom,1140,0.9583
68,Rodolfo Mata,United States of America,1130,0.9593
68,#861728,Serbia,1100,0.9585
68,#989460,Slovenia,1070,0.9656
68,Julian Buhagiar,United Kingdom,910,0.9584
68,Alyssa Infante,United States of America,840,0.9585
68,#190580,United States of America,700,0.9587
68,Nick Tone,United States of America,700,0.9583
68,Alyse Villarreal,United States of America,650,0.9768
68,#136614,United States of America,650,0.9705
68,Antony Varnier,France,650,0.9585
68,Katie May,United States of America,450,0.9583
68,#838471,United Kingdom,420,0.9633
68,#108470,Chile,350,0.9583
68,#684724,Canada,300,0.9722
68,#351013,United States of America,300,0.9594
68,#952417,Romania,300,0.9583
68,Michelle Holmberg,United States of America,240,0.9672
69,Andrew Ngai,Australia,1250,0.9792
69,Francois Neethling,United Kingdom,980,0.9792
69,Steve Schulz,Australia,864,0.9792
69,Tze Sheng Yeo,Australia,900,0.9792
69,Min Min Chua,Singapore,450,0.9792
69,Kai Wei Lim,Singapore,611,0.9792
69,Edwin Brown,United Kingdom,580,0.9792
69,Jeroen Adriaanse,Netherlands,572,0.9792
69,Marton Hunyady,Hungary,926,0.9792
69,Zhang Yunyi,China,1090,0.9792
69,Jean Wolleh,Germany,1250,0.9792
69,Bo Rydobon,Thailand,1026,0.9792
69,Anup Agarwal,India,1130,0.9792
69,Samir Asadov,Ukraine,922,0.9792
69,Nick Lowman,United States of America,1250,0.9792
69,Nick Boberg,New Zealand,680,0.9792
69,Martijn Adriaanse,Netherlands,520,0.9792
69,Nicolas Micot,France,874,0.9792
69,Stevenson Yu,Philippines,490,0.9792
69,Calvin Lim,Indonesia,650,0.9792
69,Arnold Miron,United Kingdom,813,0.9792
69,Jasper van Merle,Netherlands,1205,0.9792
69,Ben Gutscher,China,1010,0.9792
69,Toby Funston,Australia,470,0.9792
69,Vikram Hattangady,India,746,0.9792
69,Julien Lacaze,Réunion,819,0.9792
69,Christian Mbolanantenaina,Madagascar,780,0.9792
69,Pichaya Pan-anukooln,Thailand,428,0.9792
69,Sergio Trifiletti,Italy,1180,0.9792
69,Danny Whittaker,Singapore,1070,0.9792
69,Steyn Wolmarans,South Africa,780,0.9792
69,Matthew Fried,Australia,1250,0.9792
69,Michael Clarke,New Zealand,676,0.9792
69,Robert Buemmer,Australia,460,0.9792
69,Cheong Ng,New Zealand,846,0.9792
69,Pakkapong Sricharoen,Thailand,960,0.9792
69,Min Chen,Australia,1250,0.9792
69,Timothy Shue,New Zealand,1048,0.9792
69,Toby Julyan,United Kingdom,498,0.9792
69,Grayson Huynh,Australia,920,0.9792
69,Princess Camille Ong,Philippines,850,0.9792
69,Jakub Pomykalski,Poland,880,0.9792
69,Prithviraj Mavani,India,1110,0.9792
69,Logan Clarke,New Zealand,816,0.9792
69,Adam Reichenbach,Hungary,975,0.9792
69,Cameron Fraser,New Zealand,780,0.9792
69,Grigoriy Korkishko,Russian Federation,580,0.9792
70,Helen Dupree,United States of America,570,0.9792
70,Peter Scharl,United States of America,1098,0.9792
70,Lorenzo Foti,Italy,824,0.9792
70,Sean Dunbar,United States of America,552,0.9792
70,Josh Tucci,United States of America,512,0.9792
70,Diana Constantinescu,Canada,430,0.9792
70,Derek Kaplan,United States of America,368,0.9792
70,Hadyn Wiseman,United Kingdom,608,0.9792
70,Washington Demicheli,Brazil,864,0.9792
70,Juan Pablo Brea,Argentina,558,0.9792
70,Ben deLeon,United States of America,842,0.9792
70,Fritz Burkhardt,United States of America,526,0.9792
70,Etienne Corget,France,416,0.9792
70,Eduardo Gonzalez Arias,Spain,566,0.9792
70,Robert Valentine,United States of America,574,0.9792
70,Jack Franken,United States of America,1042,0.9792
70,Tim Roberts,United Kingdom,626,0.9792
70,David Brown,United States of America,688,0.9792
70,Patrick Chatain,Colombia,638,0.9792
70,Chris Clarke,United Kingdom,898,0.9792
70,Johnny Valeriote,United States of America,672,0.9792
70,Jacob Andrews,United States of America,588,0.9792
70,Juan Cifuentes,Chile,724,0.9792
70,Yiwei Cao,Italy,646,0.9792
70,Anders Richter Lindén,Denmark,880,0.9792
70,Ben Carr,United States of America,838,0.9792
70,Esther Vander Meulen,Canada,260,0.9792
70,Riley Flischel,United States of America,578,0.9792
70,Colin Sheehe,United States of America,810,0.9792
70,Sameer Jagetia,United States of America,836,0.9792
70,Daniel Hart,United States of America,642,0.9792
70,Greg Hingsbergen,United States of America,710,0.9792
70,William OBrien,United States of America,418,0.9792
70,Brittany Deaton,United States of America,896,0.9792
70,Ben Pridmore,United Kingdom,722,0.9792
70,Jesi Lipp,United States of America,448,0.9792
70,Jeremy Freelove,United States of America,612,0.9792
70,Willem Gerritsen,Netherlands,1042,0.9792
70,Harry Gross,United Kingdom,904,0.9792
70,Jason Webber,South Africa,702,0.9792
70,Martin Schaaphok,Netherlands,650,0.9792
70,William Freestone,United Kingdom,882,0.9792
70,Coby Dombrowsky,United States of America,938,0.9792
70,Matt Stockton,United States of America,563,0.9792
70,Søren Nielsen,Denmark,488,0.9792
70,Tom Vincent,United Kingdom,592,0.9792
70,Renier Wessels,South Africa,652,0.9792
70,Joseph Michael Palisoc,United States of America,748,0.9792
70,Michael Jarman,United Kingdom,1048,0.9792
70,Jonathan Huang,United States of America,422,0.9792
70,Alexander Freedman,United States of America,754,0.9792
70,Brian Hanley,United States of America,670,0.9792
70,Parker Garrison,United States of America,560,0.9792
70,Zsolt Mogyorósi,Hungary,662,0.9792
70,Matt Ficarra,United States of America,814,0.9792
70,Jennifer Williams,United States of America,504,0.9792
70,Benjamin Weber,Austria,692,0.9792
70,Norman Sheppard,United States of America,478,0.9792
70,Siim Aksel Amer,Estonia,512,0.9792
70,Adam Carter,Canada,1040,0.9792
70,Joaquin Courreges,Argentina,838,0.9792
70,Fanny Caillot,Germany,536,0.9792
70,Thanasis Dogramatzidis,Greece,672,0.9792
70,David Nordstrom,United States of America,680,0.9792
70,Lianna Gerrish,United States of America,1114,0.9792
70,Harry Watson,United Kingdom,710,0.9792
70,Dan Seiders,United States of America,854,0.9792
70,Elliott Paterson,United Kingdom,800,0.9792
70,Karim Awenat,United Kingdom,578,0.9792
70,Chris Wilson,United Kingdom,634,0.9792
70,Andrew Heybruch,United States of America,622,0.9792
70,Paul Dent,United Kingdom,602,0.9792
70,Brian Wright,United States of America,526,0.9792
70,Joshua Bruce,United States of America,812,0.9792
70,Eric Ashton,United States of America,456,0.9792
70,Keegan Morrissey,Canada,614,0.9792
70,Michael Holmes,Canada,740,0.9792
70,Colin Davidson,United States of America,608,0.9792
70,Taylor Robinson,United States of America,404,0.9792
70,Diarmuid Early,Ireland,1140,0.9792
71,Andrew Ngai,Australia,940,0.9792
71,Tze Sheng Yeo,Australia,920,0.9792
71,Kai Wei Lim,Singapore,920,0.9792
71,Edwin Brown,United Kingdom,895,0.9792
71,Zhang Yunyi,China,972,0.9792
71,Jean Wolleh,Germany,1190,0.9792
71,Anup Agarwal,India,951,0.9792
71,Nick Lowman,United States of America,1130,0.9792
71,Calvin Lim,Indonesia,960,0.9792
71,Jasper van Merle,Netherlands,1160,0.9792
71,Ben Gutscher,China,1190,0.9792
71,Julien Lacaze,Réunion,998,0.9792
71,Christian Mbolanantenaina,Madagascar,1029,0.9792
71,Sergio Trifiletti,Italy,1180,0.9792
71,Matthew Fried,Australia,1028,0.9792
71,Michael Clarke,New Zealand,1250,0.9792
71,Pakkapong Sricharoen,Thailand,1142,0.9792
71,Min Chen,Australia,1055,0.9792
71,Grayson Huynh,Australia,1220,0.9792
71,Jakub Pomykalski,Poland,1064,0.9792
71,Prithviraj Mavani,India,1146,0.9792
71,Adam Reichenbach,Hungary,1220,0.9792
72,Peter Scharl,United States of America,1234,0.9792
72,Lorenzo Foti,Italy,1220,0.9792
72,Josh Tucci,United States of America,510,0.9792
72,Hadyn Wiseman,United Kingdom,952,0.9792
72,Washington Demicheli,Brazil,634,0.9792
72,Ben deLeon,United States of America,680,0.9792
72,Eduardo Gonzalez Arias,Spain,714,0.9792
72,Jack Franken,United States of America,1050,0.9792
72,David Brown,United States of America,513,0.9792
72,Chris Clarke,United Kingdom,1154,0.9792
72,Johnny Valeriote,United States of America,474,0.9792
72,Juan Cifuentes,Chile,1250,0.9792
72,Anders Richter Lindén,Denmark,850,0.9792
72,Riley Flischel,United States of America,660,0.9792
72,Sameer Jagetia,United States of America,696,0.9792
72,Greg Hingsbergen,United States of America,461,0.9792
72,Brittany Deaton,United States of America,1110,0.9792
72,Ben Pridmore,United Kingdom,613,0.9792
72,Willem Gerritsen,Netherlands,1026,0.9792
72,Harry Gross,United Kingdom,884,0.9792
72,William Freestone,United Kingdom,774,0.9792
72,Coby Dombrowsky,United States of America,1040,0.9792
72,Tom Vincent,United Kingdom,440,0.9792
72,Joseph Michael Palisoc,United States of America,1000,0.9792
72,Michael Jarman,United Kingdom,1050,0.9792
72,Alexander Freedman,United States of America,764,0.9792
72,Zsolt Mogyorósi,Hungary,704,0.9792
72,Matt Ficarra,United States of America,656,0.9792
72,Benjamin Weber,Austria,1180,0.9792
72,Adam Carter,Canada,1250,0.9792
72,Joaquin Courreges,Argentina,1242,0.9792
72,David Nordstrom,United States of America,461,0.9792
72,Lianna Gerrish,United States of America,1114,0.9792
72,Dan Seiders,United States of America,854,0.9792
72,Chris Wilson,United Kingdom,620,0.9792
72,Andrew Heybruch,United States of America,580,0.9792
72,Joshua Bruce,United States of America,1050,0.9792
72,Keegan Morrissey,Canada,904,0.9792
72,Michael Holmes,Canada,710,0.9792
72,Diarmuid Early,Ireland,1250,0.9792
73,Andrew Ngai,Australia,1074,0.9792
73,Kai Wei Lim,Singapore,560,0.9792
73,Jean Wolleh,Germany,762,0.9792
73,Nick Lowman,United States of America,642,0.9792
73,Calvin Lim,Indonesia,299,0.9792
73,Ben Gutscher,China,590,0.9792
73,Christian Mbolanantenaina,Madagascar,620,0.9792
73,Sergio Trifiletti,Italy,760,0.9792
73,Michael Clarke,New Zealand,813,0.9792
73,Grayson Huynh,Australia,820,0.9792
73,Prithviraj Mavani,India,442,0.9792
74,Peter Scharl,United States of America,843,0.9792
74,Hadyn Wiseman,United Kingdom,525,0.9792
74,Ben deLeon,United States of America,574,0.9792
74,Jack Franken,United States of America,853,0.9792
74,Chris Clarke,United Kingdom,620,0.9792
74,Juan Cifuentes,Chile,510,0.9792
74,Anders Richter Lindén,Denmark,516,0.9792
74,Sameer Jagetia,United States of America,561,0.9792
74,Brittany Deaton,United States of America,955,0.9792
74,Willem Gerritsen,Netherlands,955,0.9792
74,Coby Dombrowsky,United States of America,490,0.9792
74,Joseph Michael Palisoc,United States of America,1250,0.9792
74,Zsolt Mogyorósi,Hungary,520,0.9792
74,Adam Carter,Canada,681,0.9792
74,Joaquin Courreges,Argentina,935,0.9792
74,Lianna Gerrish,United States of America,510,0.9792
74,Chris Wilson,United Kingdom,438,0.9792
74,Joshua Bruce,United States of America,582,0.9792
74,Diarmuid Early,Ireland,1001,0.9792
75,Andrew Ngai,Australia,1095,0.9792
75,Jean Wolleh,Germany,247,0.9792
75,Ben Gutscher,China,490,0.9792
75,Sergio Trifiletti,Italy,422,0.9792
75,Grayson Huynh,Australia,615,0.9792
75,Prithviraj Mavani,India,597,0.9792
76,Peter Scharl,United States of America,1110,0.9792
76,Jack Franken,United States of America,1250,0.9792
76,Chris Clarke,United Kingdom,1033,0.9792
76,Sameer Jagetia,United States of America,890,0.9792
76,Brittany Deaton,United States of America,1173,0.9792
76,Joseph Michael Palisoc,United States of America,1050,0.9792
76,Zsolt Mogyorósi,Hungary,573,0.9792
76,Joaquin Courreges,Argentina,1220,0.9792
76,Lianna Gerrish,United States of America,1070,0.9792
76,Diarmuid Early,Ireland,1060,0.9792
77,Matthew Fried,Australia,1250,0.9826
77,Juan Cifuentes,Chile,1250,0.982
77,Harry Watson,United Kingdom,1250,0.9818
77,Daniel Hart,United States of America,1250,0.9816
77,Benjamin Weber,Austria,1250,0.9814
77,Lianna Gerrish,United States of America,1195,0.98
77,Andrew Ngai,Australia,1180,0.9878
77,Brittany Deaton,United States of America,1180,0.9841
77,Helen Dupree,United States of America,1170,0.9792
77,Martin Morissette,Canada,1140,0.9792
77,Patrick Chatain,Colombia,1090,0.9794
77,Jeremy Freelove,United States of America,1060,0.9792
77,David Brown,United States of America,1057,0.9792
77,Ben Gutscher,China,1030,0.9792
77,Eric Ashton,United States of America,1007,0.9793
77,Jakub Pomykalski,Poland,960,0.9792
77,Anders Richter Lindén,Denmark,960,0.9792
77,Phillip Harvey,Unknown,950,0.9792
77,Timothy Shue,New Zealand,949,0.9792
77,Jean Wolleh,Germany,939,0.9793
77,Nick Boberg,New Zealand,930,0.9792
77,Ben Carr,United States of America,870,0.9792
77,Jason Sindler,United States of America,850,0.9792
77,Fifaliana Rafanomezantsoa,Unknown,840,0.9792
77,Ben deLeon,United States of America,821,0.9794
77,Grant Pitarys,United States of America,790,0.9792
77,Julian Poeltl,Germany,780,0.9792
77,Nick Lowman,United States of America,740,0.9813
77,Jacob Andrews,United States of America,681,0.9808
77,Julien Lacaze,Réunion,664,0.9811
77,Klinsmann Langhanz,Brazil,642,0.9822
77,Jackson Weber,Unknown,640,0.9794
77,Fritz Burkhardt,United States of America,640,0.9792
77,Michael Jarman,United Kingdom,632,0.9793
77,Jean Philippe Christian Mbolanantenaina,Unknown,630,0.9792
77,Lorenzo Foti,Italy,621,0.9796
77,Harry Seiders,United States of America,621,0.9794
77,Curtis Landry,United States of America,581,0.9792
77,Ben Northern,Unknown,570,0.9793
77,Ashleigh Roberts,United States of America,570,0.9792
77,Pieter Pienaar,South Africa,541,0.9795
77,Michele Perina,Unknown,541,0.9793
77,James McQueen,Unknown,541,0.9792
77,Juan Pablo Brea,Argentina,541,0.9792
77,Joy Andriamalala,Unknown,540,0.9792
77,Ricardo Domínguez,Mexico,533,0.9792
77,Beckett Anderson,Unknown,530,0.9799
77,Jacob Labkovski,United States of America,530,0.9794
77,Andrew Durant,Unknown,530,0.9792
77,Michael Koller,Unknown,530,0.9792
77,Luke Peyton,Unknown,530,0.9792
77,Loic Roig,Unknown,530,0.9792
77,Elliott Paterson,United Kingdom,530,0.9792
77,Reed Boyden,Unknown,530,0.9792
77,Ray Medina,Unknown,530,0.9792
77,Desirae Hoaglin,Unknown,511,0.9799
77,Thanasis Dogramatzidis,Greece,510,0.9792
77,Amber Johnson,United States of America,502,0.9807
77,Coby Dombrowsky,United States of America,502,0.9795
77,Tim Froelich,United States of America,492,0.9805
77,Joaquin Alfonso Courreges,Unknown,490,0.9792
77,Emilie Williams,Canada,488,0.9792
77,Blake Ekelund,United States of America,480,0.9792
77,Vanessa Schulz,Germany,471,0.9792
77,MARCO OPPICI,Unknown,471,0.9792
77,Tohté .,Unknown,470,0.9794
77,Tristan Harbold,Unknown,464,0.9793
77,Aurelio Zafindaza,Unknown,460,0.9798
77,Peter Hristov,Unknown,460,0.9798
77,Max Grenier,Unknown,460,0.9797
77,Songglod Petchamras,Thailand,460,0.9795
77,Kai Wei Lim,Singapore,460,0.9793
77,Ella Boberg,Unknown,460,0.9792
77,Colin Albrecht,Unknown,460,0.9792
77,Janet Siu,Unknown,460,0.9792
77,Jackson Newton,United Kingdom,460,0.9792
77,Aina Rasolofoson,Unknown,460,0.9792
77,Ben Ge,Unknown,453,0.9792
77,Miary Randriamiandrisoa,Unknown,452,0.9793
77,David Nordstrom,United States of America,450,0.9792
77,Spencer Angell,Unknown,432,0.9799
77,Esther Vander Meulen,Canada,424,0.9792
77,Tsiory Razafitseheno,Unknown,423,0.9792
77,Stephanie Spoor,Unknown,421,0.9794
77,Juan Ignacio Ponce Martinez,Unknown,420,0.9792
77,Tess Patton,Unknown,410,0.98
77,Ryan Soegeng,Unknown,408,0.9792
77,Scott Chou,Unknown,400,0.9792
77,Dan Seiders,United States of America,400,0.9792
77,William O'Brien,Unknown,395,0.9795
77,Winston Smith,Unknown,390,0.9792
77,Bourne Phillips,Unknown,390,0.9792
77,Jaq Kennedy,United Kingdom,390,0.9792
77,Amtej Bhullar,Canada,361,0.9792
77,Faniry Randrianalison,Unknown,360,0.9792
77,Josh Fairbanks,Unknown,360,0.9792
77,Curtis Laabs,Unknown,350,0.9792
77,Josh Kvidt,Unknown,350,0.9792
77,Paul Barnhurst,United States of America,350,0.9792
77,Jonathan Razanamparany,Unknown,336,0.9793
77,Tate Fairhurst,Unknown,330,0.9792
77,Jon Wittwer,Unknown,315,0.9792
77,Clint Tuttle,Unknown,310,0.9792
77,Romain Capuano,Unknown,300,0.9795
77,James Keppler,Unknown,300,0.9792
77,Sonja Smith,Unknown,283,0.9792
77,Thomas Walsh,Unknown,280,0.9799
77,William Montgomery,Unknown,280,0.9793
77,Nina Isabell,Unknown,280,0.9793
77,Kaitlyn Naylor,Unknown,280,0.9792
77,Neil Foot,United Kingdom,280,0.9792
77,Diana Barragan,United States of America,280,0.9792
77,Patricija Mikele,Unknown,271,0.9796
77,Carolyn Hamilton,Unknown,268,0.9792
77,Thomas Grooms,Unknown,260,0.9799
77,Christian Lehr,Unknown,255,0.9796
77,Nathaniel Insko,Unknown,250,0.9792
77,Daniel Winkler,Unknown,240,0.9792
77,Gina Nicolosi,Unknown,240,0.9792
77,Ashley Meacham,Unknown,230,0.9792
77,Agnieszka Dogiel,Unknown,210,0.9796
77,Jonathan Ma,Unknown,210,0.9793
77,Delainey Gray,Unknown,210,0.9792
77,Jonathan Smith,Unknown,195,0.9792
77,Vaughn Randle,Unknown,180,0.9792
77,Erik Oehm,Unknown,180,0.9792
77,Kyle Freeman,Unknown,180,0.9792
77,Eric Kelley,United States of America,180,0.9792
77,Ben Mintzer,Unknown,160,0.9792
77,Paul Wagner,Unknown,150,0.9796
77,Austin Bogle,Unknown,150,0.9792
77,Iván Carreón,Unknown,140,0.9792
77,Elan Salmon,Unknown,140,0.9792
77,Sarah Chandler,Unknown,140,0.9792
77,Jessie Deutschmann,Unknown,140,0.9792
77,Roman Klijn,Unknown,140,0.9792
77,Eliezer Zagorin,Unknown,136,0.9792
77,Will Gusanders,Unknown,128,0.9803
77,Michael Tu,Unknown,128,0.9792
77,Rahal Banagalage,Unknown,120,0.9793
77,Joseph Delgado,Unknown,120,0.9792
77,Chihiro Bacon,Unknown,118,0.9792
77,Hayden Schomer,Unknown,111,0.9811
77,Alejandra Novelo,Unknown,110,0.9792
77,Peter Skafas,Unknown,100,0.9792
77,Benjamin Carroll,Unknown,95,0.9795
77,Ty  Calinda,Unknown,85,0.9792
77,Zachary Merrill,Unknown,80,0.9792
77,Audrey Ortega,Unknown,80,0.9792
77,Kayla Johnson,Unknown,80,0.9792
77,Mikoja Rakotoalisoa,Unknown,80,0.9792
77,Eric Baldwin,Unknown,80,0.9792
77,Caitlin Stoops,Unknown,79,0.9793
77,Reilly Roth,Unknown,78,0.9795
77,Sam Wade,Unknown,72,0.9792
77,Insha Khan,Unknown,68,0.9792
77,Kadyn Duffy,Unknown,60,0.9792
77,Allysa Gargiulo,Unknown,60,0.9792
77,Luke Bonaime,Unknown,51,0.9792
77,Tam  Nguyen,Unknown,40,0.9792
77,Abigail Thurston,Unknown,40,0.9792
77,Jill Syphus,Unknown,40,0.9792
77,Randy Ho,Unknown,20,0.9792
78,Diarmuid Early,Ireland,442,0.9792
78,Peter Scharl,United States of America,579,0.9792
78,Jeremy Freelove,United States of America,291,0.9792
78,Joshua Bruce,United States of America,453,0.9792
78,Juan Cifuentes,Chile,412,0.9792
78,Jean Wolleh,Germany,588,0.9792
78,Michael Jarman,United Kingdom,658,0.9792
78,Eric Ashton,United States of America,311,0.9792
78,Ben deLeon,United States of America,420,0.9792
78,Jakub Pomykalski,Poland,540,0.9792
78,Benjamin Weber,Austria,457,0.9792
78,Coby Dombrowsky,United States of America,380,0.9792
78,Adam Reichenbach,Hungary,449,0.9792
78,Lorenzo Foti,Italy,406,0.9792
78,Nick Boberg,New Zealand,459,0.9792
78,Anders Richter Lindén,Denmark,399,0.9792
78,Nick Lowman,United States of America,349,0.9792
78,Jacob Labkovski,United States of America,382,0.9792
78,Jacob Andrews,United States of America,348,0.9792
78,Sergio Trifiletti,Italy,364,0.9792
78,Matthew Fried,Australia,433,0.9792
78,Fritz Burkhardt,United States of America,498,0.9792
78,Herardi Cahya Nagara,Unknown,310,0.9792
78,Ben Northern,Unknown,367,0.9792
78,Ben Carr,United States of America,248,0.9792
78,Timothy Shue,New Zealand,302,0.9792
78,Michele Perina,Unknown,372,0.9792
78,Harry Seiders,United States of America,272,0.9792
78,Sameer Jagetia,United States of America,347,0.9792
78,David Brown,United States of America,380,0.9792
78,Luke Peyton,Unknown,375,0.9792
78,Ricardo Domínguez,Mexico,296,0.9792
78,Julien Lacaze,Réunion,364,0.9792
78,Michael Clarke,New Zealand,354,0.9792
78,Joy Andriamalala,Unknown,310,0.9792
78,Chris Wilson,United Kingdom,290,0.9792
78,Daniel Hart,United States of America,326,0.9792
78,Andrew Durant,Unknown,358,0.9792
78,Juan Pablo Brea,Argentina,366,0.9792
78,Fifaliana Rafanomezantsoa,Unknown,312,0.9792
78,Patrick Chatain,Colombia,209,0.9792
78,Elliott Paterson,United Kingdom,287,0.9792
78,Zsolt Mogyorósi,Hungary,304,0.9792
78,Harry Watson,United Kingdom,287,0.9792
78,Klinsmann Langhanz,Brazil,202,0.9792
78,Pieter Pienaar,South Africa,193,0.9792
78,Grant Pitarys,United States of America,284,0.9792
78,Curtis Landry,United States of America,268,0.9792
78,Thomas Marcelo,Brazil,234,0.9792
78,Martin Morissette,Canada,210,0.9792
78,Loic Roig,Unknown,290,0.9792
78,Phillip Harvey,Unknown,262,0.9792
78,Julian Poeltl,Germany,188,0.9792
78,Christian Mbolanantenaina,Madagascar,238,0.9792
78,Helen Dupree,United States of America,160,0.9792
78,Jackson Weber,Unknown,144,0.9792
78,Reed Boyden,Unknown,210,0.9792
78,Jason Sindler,United States of America,108,0.9792
78,Beckett Anderson,Unknown,260,0.9792
78,Kai Wei Lim,Singapore,80,0.9792
78,Ashleigh Roberts,United States of America,143,0.9792
78,Ray Medina,United States of America,210,0.9792
78,James McQueen,Unknown,108,0.9792
79,Diarmuid Early,Ireland,792,0.9792
79,Peter Scharl,United States of America,608,0.9792
79,Jeremy Freelove,United States of America,816,0.9792
79,Joshua Bruce,United States of America,640,0.9792
79,Juan Cifuentes,Chile,672,0.9792
79,Jean Wolleh,Germany,488,0.9792
79,Michael Jarman,United Kingdom,292,0.9792
79,Eric Ashton,United States of America,547,0.9792
79,Ben deLeon,United States of America,426,0.9792
79,Jakub Pomykalski,Poland,290,0.9792
79,Benjamin Weber,Austria,367,0.9792
79,Coby Dombrowsky,United States of America,436,0.9792
79,Adam Reichenbach,Hungary,357,0.9792
79,Lorenzo Foti,Italy,397,0.9792
79,Nick Boberg,New Zealand,343,0.9792
79,Anders Richter Lindén,Denmark,348,0.9792
79,Nick Lowman,United States of America,383,0.9792
79,Jacob Labkovski,United States of America,350,0.9792
79,Jacob Andrews,United States of America,381,0.9792
79,Sergio Trifiletti,Italy,362,0.9792
79,Matthew Fried,Australia,283,0.9792
79,Fritz Burkhardt,United States of America,213,0.9792
79,Herardi Cahya Nagara,Unknown,400,0.9792
79,Ben Northern,Unknown,336,0.9792
79,Ben Carr,United States of America,452,0.9792
79,Timothy Shue,New Zealand,397,0.9792
79,Michele Perina,Unknown,306,0.9792
79,Harry Seiders,United States of America,403,0.9792
79,Sameer Jagetia,United States of America,322,0.9792
79,David Brown,United States of America,287,0.9792
79,Luke Peyton,Unknown,288,0.9792
79,Ricardo Domínguez,Mexico,360,0.9792
79,Julien Lacaze,Réunion,290,0.9792
79,Michael Clarke,New Zealand,299,0.9792
79,Joy Andriamalala,Unknown,338,0.9792
79,Chris Wilson,United Kingdom,352,0.9792
79,Daniel Hart,United States of America,301,0.9792
79,Andrew Durant,Unknown,268,0.9792
79,Juan Pablo Brea,Argentina,252,0.9792
79,Fifaliana Rafanomezantsoa,Unknown,296,0.9792
79,Patrick Chatain,Colombia,393,0.9792
79,Elliott Paterson,United Kingdom,315,0.9792
79,Zsolt Mogyorósi,Hungary,288,0.9792
79,Harry Watson,United Kingdom,292,0.9792
79,Klinsmann Langhanz,Brazil,370,0.9792
79,Pieter Pienaar,South Africa,372,0.9792
79,Grant Pitarys,United States of America,280,0.9792
79,Curtis Landry,United States of America,294,0.9792
79,Thomas Marcelo,Brazil,312,0.9792
79,Martin Morissette,Canada,330,0.9792
79,Loic Roig,Unknown,250,0.9792
79,Phillip Harvey,Unknown,262,0.9792
79,Julian Poeltl,Germany,318,0.9792
79,Christian Mbolanantenaina,Madagascar,268,0.9792
79,Helen Dupree,United States of America,282,0.9792
79,Jackson Weber,Unknown,270,0.9792
79,Reed Boyden,Unknown,196,0.9792
79,Jason Sindler,United States of America,280,0.9792
79,Beckett Anderson,Unknown,103,0.9792
79,Kai Wei Lim,Singapore,280,0.9792
79,Ashleigh Roberts,United States of America,208,0.9792
79,Ray Medina,United States of America,80,0.9792
79,James McQueen,Unknown,118,0.9792
80,Andrew Ngai,Australia,1030,0.9792
80,Jakub Pomykalski,Poland,810,0.9792
80,Joshua Bruce,United States of America,740,0.9792
80,Eric Ashton,United States of America,500,0.9792
80,Peter Scharl,United States of America,487,0.9792
80,Anders Richter Lindén,Denmark,476,0.9792
81,Diarmuid Early,Ireland,610,0.9792
81,Michael Jarman,United Kingdom,545,0.9792
81,Juan Cifuentes,Chile,530,0.9792
81,Nick Boberg,New Zealand,470,0.9792
81,Chris Clarke,United Kingdom,468,0.9792
81,Adam Reichenbach,Hungary,410,0.9792
82,Michael Jarman,United Kingdom,905,0.9722
82,Chris Clarke,United Kingdom,857,0.9722
82,Jakub Pomykalski,Poland,856,0.9722
82,Andrew Ngai,Australia,845,0.9722
82,Diarmuid Early,Ireland,845,0.9722
82,Juan Cifuentes,Chile,736,0.9722
83,Diarmuid Early,Ireland,1181,0.9795
83,Jack Franken,United States of America,963,0.9792
83,Peter Scharl,United States of America,899,0.9792
83,Andrew Ngai,Australia,890,0.9792
